country,date,co_avg
bangkok,2023-09-26,0.26875
bangkok,2023-09-27,0.3729166666666666
bangkok,2023-09-28,0.3541666666666667
bangkok,2023-09-29,0.29583333333333334
bangkok,2023-09-30,0.3729166666666666
bangkok,2023-10-01,0.34791666666666665
bangkok,2023-10-02,0.5229166666666667
bangkok,2023-10-03,0.4458333333333333
bangkok,2023-10-04,0.6770833333333334
bangkok,2023-10-05,0.46875
bangkok,2023-10-06,0.5291666666666667
bangkok,2023-10-07,0.45416666666666666
bangkok,2023-10-08,0.41250000000000003
bangkok,2023-10-09,0.42500000000000004
bangkok,2023-10-10,0.6416666666666667
bangkok,2023-10-11,0.5875
bangkok,2023-10-12,0.5875
bangkok,2023-10-13,0.5770833333333333
bangkok,2023-10-14,0.4708333333333334
bangkok,2023-10-15,0.61875
bangkok,2023-10-16,0.8583333333333334
bangkok,2023-10-17,0.6625
bangkok,2023-10-18,0.6729166666666666
bangkok,2023-10-19,0.8791666666666668
bangkok,2023-10-20,0.6291666666666667
bangkok,2023-10-21,0.5104166666666666
bangkok,2023-10-22,0.5145833333333333
bangkok,2023-10-23,0.65625
bangkok,2023-10-24,0.7062499999999999
bangkok,2023-10-25,0.5583333333333333
bangkok,2023-10-26,0.48680555555555555
bangkok,2023-10-27,0.6340277777777777
bangkok,2023-10-28,0.69375
bangkok,2023-10-29,0.5666666666666667
bangkok,2023-10-30,0.4791666666666667
bangkok,2023-10-31,0.4791666666666667
bangkok,2023-11-01,0.575
bangkok,2023-11-02,0.6458333333333334
bangkok,2023-11-03,0.9812500000000001
bangkok,2023-11-04,0.81875
bangkok,2023-11-05,0.7125
bangkok,2023-11-06,0.46875
bangkok,2023-11-07,0.8854166666666666
bangkok,2023-11-08,0.7041666666666666
bangkok,2023-11-09,0.8020833333333334
bangkok,2023-11-10,0.5729166666666666
bangkok,2023-11-11,0.45
bangkok,2023-11-12,0.40625
bangkok,2023-11-13,0.6124999999999999
bangkok,2023-11-14,0.44166666666666665
bangkok,2023-11-15,0.5
bangkok,2023-11-16,0.48541666666666666
bangkok,2023-11-17,0.5229166666666667
bangkok,2023-11-18,0.4708333333333334
bangkok,2023-11-19,0.5125000000000001
bangkok,2023-11-20,0.5416666666666666
bangkok,2023-11-21,0.6208333333333333
bangkok,2023-11-22,0.6083333333333333
bangkok,2023-11-23,0.5437500000000001
bangkok,2023-11-24,0.44375000000000003
bangkok,2023-11-25,0.45416666666666666
bangkok,2023-11-26,0.4770833333333333
bangkok,2023-11-27,0.5541666666666667
bangkok,2023-11-28,0.6041666666666666
bangkok,2023-11-29,0.48333333333333334
bangkok,2023-11-30,0.54375
bangkok,2023-12-01,0.5520833333333334
bangkok,2023-12-02,0.5812499999999999
bangkok,2023-12-03,0.5520833333333334
bangkok,2023-12-04,0.5333333333333333
bangkok,2023-12-05,0.63125
bangkok,2023-12-06,0.5729166666666666
bangkok,2023-12-07,0.5666666666666667
bangkok,2023-12-08,0.7333333333333334
bangkok,2023-12-09,0.7416666666666667
bangkok,2023-12-10,0.7291666666666666
bangkok,2023-12-11,0.81875
bangkok,2023-12-12,0.8041666666666667
bangkok,2023-12-13,0.6020833333333333
bangkok,2023-12-14,0.6083333333333333
bangkok,2023-12-15,0.7020833333333334
bangkok,2023-12-16,0.5750000000000001
bangkok,2023-12-17,0.45
bangkok,2023-12-18,0.7395833333333334
bangkok,2023-12-19,0.7479166666666667
bangkok,2023-12-20,0.6104166666666667
bangkok,2023-12-21,0.5583333333333333
bangkok,2023-12-22,0.5479166666666667
bangkok,2023-12-23,0.5125000000000001
bangkok,2023-12-24,0.5041666666666667
bangkok,2023-12-25,0.5854166666666666
bangkok,2023-12-26,0.7020833333333334
bangkok,2023-12-27,0.7270833333333333
bangkok,2023-12-28,0.6354166666666666
bangkok,2023-12-29,0.6333333333333333
bangkok,2023-12-30,0.5833333333333334
bangkok,2023-12-31,0.59375
bangkok,2024-01-01,0.6604166666666667
bangkok,2024-01-02,0.65625
bangkok,2024-01-03,0.5791666666666667
bangkok,2024-01-04,0.6104166666666667
bangkok,2024-01-05,0.6645833333333333
bangkok,2024-01-06,0.6291666666666667
